id,DATA_MONTH,DATA_TYPE,NAME,OR_CUR,OR_CUR_ZB,OR_CUR_YOY,OR_ACC,OR_ACC_ZB,OR_ACC_YOY,SHOP_NUM,SHOP_NUM_ZB,SHOP_NUM_YOY,KIND_CUR,KIND_CUR_YOY,KIND_ACC,KIND_ACC_YOY,NOT_KIND_CUR,NOT_KIND_CUR_YOY,NOT_KIND_ACC,NOT_KIND_ACC_YOY,KIND_CUR_ZB,KIND_ACC_ZB
687,2018/6/1 0:00,平台,京东商城,1.67E+11,19.5,45.68,5.96E+11,14.27,43.07,150816,1.81,11.8,1.65E+11,45.57,5.88E+11,42.98,2038135134,54.72,7274253014,51.44,,
688,2018/7/1 0:00,省市,广西壮族自治区,2376473466,0.33,27.27,20200613101,0.41,29.65,77257,0.93,2.54,1726176972,28.46,11383270796,26.61,591772555.4,24.65,8758818366,33.9,0.33,0.31
689,2018/1/1 0:00,平台,聚美优品,586088007.7,0.09,,586088007.7,0.09,,,,,586088007.7,29.22,586088007.7,29.22,,,,,,
690,2018/2/1 0:00,平台,聚美优品,401703461.5,0.09,,987791469.2,0.09,,,,,401703461.5,32.29,987791469.2,30.45,,,,,,
691,2018/3/1 0:00,平台,聚美优品,745411184.3,0.09,,1733202653,0.09,,,,,745411184.3,42.16,1733202653,35.24,,,,,,
692,2018/4/1 0:00,平台,聚美优品,651181315.7,0.09,,2384383969,0.09,,,,,651181315.7,24.89,2384383969,32.25,,,,,,
693,2018/5/1 0:00,平台,聚美优品,649075564.1,0.09,,3033459533,0.09,,,,,649075564.1,27.36,3033459533,31.17,,,,,,
694,2018/6/1 0:00,平台,聚美优品,862588850.9,0.1,,3896048384,0.09,,,,,862588850.9,28.91,3896048384,30.66,,,,,,
695,2018/7/1 0:00,省市,贵州省,756804539.5,0.11,28.85,11723496983,0.24,49.35,23058,0.28,6.08,545677541.8,30.5,5097748364,35.57,193240231.5,25.35,6607861853,62.19,0.1,0.14
696,2018/1/1 0:00,平台,其他,2.15E+11,31.26,,2.15E+11,31.26,,,,,33476630452,-11.57,33476630452,-11.57,1.81E+11,43.42,1.81E+11,43.42,,
697,2018/2/1 0:00,平台,其他,1.46E+11,31.86,,3.61E+11,31.5,,,,,24857951317,-6.88,58334581769,-9.63,1.21E+11,44.23,3.02E+11,43.74,,
698,2018/3/1 0:00,平台,其他,2.07E+11,26.2,,5.68E+11,29.34,,,,,47444930897,1.38,1.06E+11,-5,1.60E+11,46,4.62E+11,44.52,,
699,2018/4/1 0:00,平台,其他,1.83E+11,26.61,,7.51E+11,28.62,,,,,37858849714,-5.92,1.44E+11,-5.25,1.45E+11,35.64,6.08E+11,42.29,,
700,2018/5/1 0:00,平台,其他,1.85E+11,26.64,,9.36E+11,28.21,,,,,34062008182,-7.55,1.78E+11,-5.7,1.51E+11,30.21,7.58E+11,39.72,,
701,2018/6/1 0:00,平台,其他,2.23E+11,26.07,,1.16E+12,27.77,,,,,51325929059,5.22,2.29E+11,-3.45,1.72E+11,32.83,9.30E+11,38.39,,
702,2018/7/1 0:00,省市,海南省,622728498.2,0.09,23.29,8517656826,0.17,32.83,11580,0.14,3.44,445576597.5,24.26,2304695863,27.34,156831092.3,19.35,6192640155,35,0.08,0.06
703,2018/7/1 0:00,省市,河北省,11735201394,1.63,19.95,81704439622,1.67,26.71,343605,4.12,1.47,8548254012,20.97,62763137554,25.17,3000974101,17.49,18755328787,32.29,1.62,1.72
704,2018/1/1 0:00,平台,苏宁易购,14528445861,2.11,42.92,14528445861,2.11,42.92,9406,0.11,12.42,14352071098,42.72,14352071098,42.72,176374762.9,61.18,176374762.9,61.18,,
705,2018/2/1 0:00,平台,苏宁易购,10185756395,2.22,44.6,24714202257,2.16,43.61,9475,0.12,11.27,10062848667,44.57,24414919766,43.48,122907728.4,47.7,299282491.3,55.35,,
706,2018/3/1 0:00,平台,苏宁易购,18487201877,2.34,53.86,43201404133,2.23,47.82,9522,0.12,11.38,18263329583,54.01,42678249349,47.8,223872293.5,42.2,523154784.8,49.44,,
707,2018/4/1 0:00,平台,苏宁易购,18490447849,2.69,49.02,61691851983,2.35,48.18,9619,0.12,13.98,18266724277,48.77,60944973626,48.09,223723572.5,72.11,746878357.3,55.58,,
708,2018/5/1 0:00,平台,苏宁易购,19293697675,2.78,33.75,80985549658,2.44,44.47,10868,0.13,16.06,19060697675,33.66,80005671301,44.38,233000000,42.05,979878357.3,52.13,,
709,2018/6/1 0:00,平台,苏宁易购,27243516044,3.19,74.53,1.08E+11,2.59,51.01,11018,0.13,14.81,26913629908,74.42,1.07E+11,50.92,329886135.6,84.21,1309764493,59.11,,
710,2018/7/1 0:00,省市,河南省,13575339869,1.89,49.77,96451517184,1.97,36.51,241615,2.9,1.51,9733189281,50.15,60300858372,32.18,3670702673,50.09,35979210897,44.5,1.84,1.65
711,2018/1/1 0:00,平台,淘宝网,1.86E+11,27.08,16.62,1.86E+11,27.08,16.62,7966556,96.76,3.96,1.75E+11,15.92,1.75E+11,15.92,11036114541,29,11036114541,29,,
712,2018/2/1 0:00,平台,淘宝网,1.19E+11,25.91,9.18,3.05E+11,26.61,13.6,7969423,96.74,3.13,1.12E+11,9.14,2.87E+11,13.18,7039346692,9.69,18075461233,20.73,,
713,2018/3/1 0:00,平台,淘宝网,2.26E+11,28.56,19.88,5.31E+11,27.41,16.19,7974322,96.71,2.49,2.13E+11,20.57,4.99E+11,16.21,13408275489,9.93,31483736722,15.88,,
714,2018/4/1 0:00,平台,淘宝网,1.90E+11,27.55,20.24,7.20E+11,27.44,17.23,7979512,96.69,2.27,1.78E+11,19.4,6.78E+11,17.04,11246897667,35.38,42730634389,20.45,,
715,2018/5/1 0:00,平台,淘宝网,1.91E+11,27.47,11.76,9.11E+11,27.45,16.04,7986822,95.81,3.42,1.79E+11,11.49,8.57E+11,15.83,11301009422,16.29,54031643811,19.55,,
716,2018/6/1 0:00,平台,淘宝网,2.20E+11,25.72,7.13,1.13E+12,27.09,14.2,7987322,95.8,3.42,2.07E+11,6.92,1.06E+12,13.98,13047392007,10.51,67079035818,17.68,,
717,2018/7/1 0:00,省市,黑龙江省,1469770452,0.2,24.42,14193367571,0.29,31.2,46127,0.55,3.15,1086174177,25.51,8699519554,31.39,356119168.6,21.01,5466370910,30.91,0.21,0.24
718,2018/1/1 0:00,平台,天猫商城,1.71E+11,24.85,36.9,1.71E+11,24.85,36.9,164401,2,7.62,1.65E+11,36.41,1.65E+11,36.41,6098016424,51.77,6098016424,51.77,,
719,2018/2/1 0:00,平台,天猫商城,1.17E+11,25.57,33.94,2.88E+11,25.14,35.68,165206,2.01,7.06,1.13E+11,33.91,2.78E+11,35.38,4182452623,34.71,10280469047,44.34,,
720,2018/3/1 0:00,平台,天猫商城,2.15E+11,27.18,47.54,5.03E+11,25.97,40.51,166303,2.02,7.11,2.07E+11,48.04,4.85E+11,40.52,7684804373,35.21,17965273420,40.29,,
721,2018/4/1 0:00,平台,天猫商城,1.85E+11,26.84,44.67,6.88E+11,26.2,41.6,167034,2.02,7.6,1.78E+11,44.05,6.63E+11,41.45,6598825376,63.7,24564098797,45.89,,
722,2018/5/1 0:00,平台,天猫商城,1.84E+11,26.51,38.95,8.72E+11,26.26,41.04,177765,2.13,8.7,1.77E+11,38.74,8.40E+11,40.87,6570376638,45.12,31134475435,45.73,,
723,2018/6/1 0:00,平台,天猫商城,1.93E+11,22.54,51.8,1.06E+12,25.5,42.87,177843,2.13,8.62,1.86E+11,51.61,1.03E+12,42.7,6886620176,57.18,38021095611,47.68,,
724,2018/7/1 0:00,省市,湖北省,14278979305,1.99,22.13,98302085439,2.01,30.28,161340,1.93,9.95,10335959486,23.62,69610108743,25.84,3739455579,18.33,28488412457,42.65,1.96,1.9
725,2018/4/1 0:00,交易类型,C2C,2.60E+11,37.84,18.15,1.02E+12,38.73,18.71,7979512,96.69,2.27,1.98E+11,18.73,7.53E+11,16.54,62284897643,16.32,2.64E+11,25.38,,
726,2018/5/1 0:00,交易类型,C2C,2.64E+11,38.03,12.57,1.28E+12,38.58,17.39,7986822,95.81,3.42,1.99E+11,11.49,9.52E+11,15.45,64689009424,16.05,3.28E+11,23.42,,
727,2018/6/1 0:00,交易类型,C2C,2.97E+11,34.77,7.14,1.58E+12,37.8,15.31,7987322,95.8,3.42,2.30E+11,6.92,1.18E+12,13.68,67453392014,7.91,3.96E+11,20.47,,
728,2017/1/1 0:00,商品分类,电子出版物及音像制品,263177901.3,0.05,,263177901.3,0.05,,519,0.01,9.96,263177901.3,,263177901.3,,,,,,,
729,2017/2/1 0:00,商品分类,电子出版物及音像制品,149588742.3,0.04,,412766643.6,0.05,,534,0.01,8.76,149588742.3,,412766643.6,,,,,,,
730,2017/3/1 0:00,商品分类,电子出版物及音像制品,256834928.7,0.05,,669601572.3,0.05,,511,0.01,9.19,256834928.7,,669601572.3,,,,,,,
731,2017/4/1 0:00,商品分类,电子出版物及音像制品,208259256.5,0.04,,877860828.8,0.05,,546,0.01,9.42,208259256.5,,877860828.8,,,,,,,
732,2017/5/1 0:00,商品分类,电子出版物及音像制品,234337613.7,0.04,,1112198443,0.04,,779,0.01,10.03,234337613.7,,1112198443,,,,,,,
733,2017/6/1 0:00,商品分类,电子出版物及音像制品,262610817.5,0.04,,1374809260,0.04,,797,0.01,9.18,262610817.5,,1374809260,,,,,,,
734,2017/7/1 0:00,商品分类,电子出版物及音像制品,159500569.6,0.03,,1534309830,0.04,,843,0.01,14.54,159500569.6,,1534309830,,,,,,,
735,2017/8/1 0:00,商品分类,电子出版物及音像制品,262691624.6,0.05,,1797001454,0.04,,781,0.01,13.19,262691624.6,,1797001454,,,,,,,
736,2017/9/1 0:00,商品分类,电子出版物及音像制品,101619799.5,0.02,,1898621254,0.04,,596,0.01,13.31,101619799.5,,1898621254,,,,,,,
737,2017/10/1 0:00,商品分类,电子出版物及音像制品,108426543.4,0.02,,2007047797,0.04,,660,0.01,14.78,108426543.4,,2007047797,,,,,,,
738,2017/11/1 0:00,商品分类,电子出版物及音像制品,339436639.6,0.03,,2346484437,0.04,,556,0.01,13.93,339436639.6,,2346484437,,,,,,,
739,2017/12/1 0:00,商品分类,电子出版物及音像制品,203562044,0.03,,2550046481,0.04,,573,0.01,14.14,203562044,,2550046481,,,,,,,
740,2017/1/1 0:00,商品分类,非实物,1.31E+11,25.63,,1.31E+11,25.63,,,,,,,,,1.31E+11,,1.31E+11,,,
741,2017/2/1 0:00,商品分类,非实物,85450201633,24.57,,2.16E+11,25.2,,,,,,,,,85450201633,,2.16E+11,,,
742,2017/3/1 0:00,商品分类,非实物,1.05E+11,19.47,,3.21E+11,22.98,,,,,,,,,1.05E+11,,3.21E+11,,,
743,2017/4/1 0:00,商品分类,非实物,1.27E+11,24.54,,4.49E+11,23.41,,,,,,,,,1.27E+11,,4.49E+11,,,
744,2017/5/1 0:00,商品分类,非实物,1.47E+11,26.36,,5.96E+11,24.07,,,,,,,,,1.47E+11,,5.96E+11,,,
745,2017/6/1 0:00,商品分类,非实物,1.28E+11,20.33,,7.24E+11,23.31,,,,,,,,,1.28E+11,,7.24E+11,,,
746,2017/7/1 0:00,商品分类,非实物,1.56E+11,27.99,,8.80E+11,24.02,,,,,,,,,1.56E+11,,8.80E+11,,,
747,2017/8/1 0:00,商品分类,非实物,1.46E+11,26.4,,1.03E+12,24.34,,,,,,,,,1.46E+11,,1.03E+12,,,
748,2017/9/1 0:00,商品分类,非实物,1.68E+11,25.26,,1.19E+12,24.46,,,,,,,,,1.68E+11,,1.19E+12,,,
749,2017/10/1 0:00,商品分类,非实物,1.66E+11,25.03,,1.36E+12,24.53,,,,,,,,,1.66E+11,,1.36E+12,,,
750,2017/11/1 0:00,商品分类,非实物,2.08E+11,21.25,,1.57E+12,24.04,,,,,,,,,2.08E+11,,1.57E+12,,,
751,2017/12/1 0:00,商品分类,非实物,1.86E+11,24.46,,1.75E+12,24.08,,,,,,,,,1.86E+11,,1.75E+12,,,
752,2017/1/1 0:00,商品分类,服装鞋帽、针纺织品,1.19E+11,23.35,,1.19E+11,23.35,,2304759,29.17,9.58,1.19E+11,,1.19E+11,,,,,,,
753,2017/2/1 0:00,商品分类,服装鞋帽、针纺织品,64052907917,18.42,,1.83E+11,21.35,,2308554,28.97,8.64,64052907917,,1.83E+11,,,,,,,
754,2017/3/1 0:00,商品分类,服装鞋帽、针纺织品,1.24E+11,23.02,,3.08E+11,22,,2343855,29.21,9.38,1.24E+11,,3.08E+11,,,,,,,
755,2017/4/1 0:00,商品分类,服装鞋帽、针纺织品,1.19E+11,22.87,,4.26E+11,22.23,,2360691,29.34,9.15,1.19E+11,,4.26E+11,,,,,,,
756,2017/5/1 0:00,商品分类,服装鞋帽、针纺织品,1.24E+11,22.31,,5.51E+11,22.25,,2371424,29.33,8.74,1.24E+11,,5.51E+11,,,,,,,
757,2017/6/1 0:00,商品分类,服装鞋帽、针纺织品,1.45E+11,22.98,,6.96E+11,22.4,,2391491,29.48,9.06,1.45E+11,,6.96E+11,,,,,,,
758,2017/7/1 0:00,商品分类,服装鞋帽、针纺织品,1.05E+11,18.91,,8.01E+11,21.87,,2399847,29.52,9.14,1.05E+11,,8.01E+11,,,,,,,
759,2017/8/1 0:00,商品分类,服装鞋帽、针纺织品,98309183326,17.79,,8.99E+11,21.33,,2403693,29.3,8.99,98309183326,,8.99E+11,,,,,,,
760,2017/9/1 0:00,商品分类,服装鞋帽、针纺织品,1.39E+11,20.93,,1.04E+12,21.28,,2404927,29.28,8.64,1.39E+11,,1.04E+12,,,,,,,
761,2017/10/1 0:00,商品分类,服装鞋帽、针纺织品,1.62E+11,24.4,,1.20E+12,21.65,,2405502,29.27,7.78,1.62E+11,,1.20E+12,,,,,,,
762,2017/11/1 0:00,商品分类,服装鞋帽、针纺织品,2.66E+11,27.23,,1.47E+12,22.49,,2406244,29.26,7.57,2.66E+11,,1.47E+12,,,,,,,
763,2017/12/1 0:00,商品分类,服装鞋帽、针纺织品,1.85E+11,24.33,,1.65E+12,22.68,,2406884,29.24,7.33,1.85E+11,,1.65E+12,,,,,,,
764,2017/1/1 0:00,商品分类,化妆品,9142441644,1.79,,9142441644,1.79,,399598,5.06,6.76,9142441644,,9142441644,,,,,,,
765,2017/2/1 0:00,商品分类,化妆品,7516289009,2.16,,16658730654,1.94,,401075,5.03,6.3,7516289009,,16658730654,,,,,,,
766,2017/3/1 0:00,商品分类,化妆品,11729313405,2.17,,28388044058,2.03,,402119,5.01,5.65,11729313405,,28388044058,,,,,,,
767,2017/4/1 0:00,商品分类,化妆品,9372885303,1.81,,37760929361,1.97,,404108,5.02,5.15,9372885303,,37760929361,,,,,,,
768,2017/5/1 0:00,商品分类,化妆品,10186627712,1.83,,47947557073,1.94,,405748,5.02,4.65,10186627712,,47947557073,,,,,,,
769,2017/6/1 0:00,商品分类,化妆品,13432061363,2.13,,61379618437,1.98,,407510,5.02,4.53,13432061363,,61379618437,,,,,,,
770,2017/7/1 0:00,商品分类,化妆品,11315217744,2.04,,72694836181,1.99,,407761,5.02,4.4,11315217744,,72694836181,,,,,,,
771,2017/8/1 0:00,商品分类,化妆品,12006164376,2.17,,84701000557,2.01,,412228,5.02,5.26,12006164376,,84701000557,,,,,,,
772,2017/9/1 0:00,商品分类,化妆品,12042943503,1.81,,96743944060,1.98,,412332,5.02,4.9,12042943503,,96743944060,,,,,,,
773,2017/10/1 0:00,商品分类,化妆品,11851258696,1.79,,1.09E+11,1.96,,412422,5.02,3.95,11851258696,,1.09E+11,,,,,,,
774,2017/11/1 0:00,商品分类,化妆品,17143820300,1.76,,1.26E+11,1.93,,413055,5.02,3.81,17143820300,,1.26E+11,,,,,,,
775,2017/12/1 0:00,商品分类,化妆品,14586818931,1.92,,1.40E+11,1.93,,413246,5.02,3.63,14586818931,,1.40E+11,,,,,,,
776,2017/1/1 0:00,商品分类,机电产品及设备,1263177.46,0,,1263177.46,0,,11530,0.15,5.95,1263177.46,,1263177.46,,,,,,,
777,2017/2/1 0:00,商品分类,机电产品及设备,809414.6,0,,2072592.06,0,,12201,0.15,6.13,809414.6,,2072592.06,,,,,,,
778,2017/3/1 0:00,商品分类,机电产品及设备,1610926.58,0,,3683518.64,0,,12325,0.15,5.12,1610926.58,,3683518.64,,,,,,,
779,2017/4/1 0:00,商品分类,机电产品及设备,1235278.32,0,,4918796.96,0,,12032,0.15,3.55,1235278.32,,4918796.96,,,,,,,
780,2017/5/1 0:00,商品分类,机电产品及设备,144159134.9,0.03,,149077931.9,0.01,,6916,0.09,3.73,144159134.9,,149077931.9,,,,,,,
781,2018/1/1 0:00,平台,唯品会,9666012158,1.41,,9666012158,1.41,,,,,9666012158,29.22,9666012158,29.22,,,,,,
782,2018/2/1 0:00,平台,唯品会,6688329460,1.46,,16354341618,1.43,,,,,6688329460,32.29,16354341618,30.46,,,,,,
783,2018/3/1 0:00,平台,唯品会,12373801932,1.56,,28728143551,1.48,,,,,12373801932,42.19,28728143551,35.26,,,,,,
784,2018/4/1 0:00,平台,唯品会,10842141390,1.57,,39570284941,1.51,,,,,10842141390,24.9,39570284941,32.26,,,,,,
785,2018/5/1 0:00,平台,唯品会,10774671992,1.55,,50344956933,1.52,,,,,10774671992,27.36,50344956933,31.18,,,,,,
786,2018/6/1 0:00,平台,唯品会,14318967675,1.67,,64663924607,1.55,,,,,14318967675,28.9,64663924607,30.67,,,,,,
787,2018/1/1 0:00,平台,亚马逊(中国),2108940110,0.31,,2108940110,0.31,,3699,0.04,,2108940110,,2108940110,,,,,,,
788,2018/2/1 0:00,平台,亚马逊(中国),1467360257,0.32,,3576300367,0.31,,3713,0.05,,1467360257,,3576300367,,,,,,,
789,2018/3/1 0:00,平台,亚马逊(中国),2683434431,0.34,,6259734798,0.32,,3744,0.05,,2683434431,,6259734798,,,,,,,
790,2018/4/1 0:00,平台,亚马逊(中国),2376967626,0.35,,8636702423,0.33,,3780,0.05,,2376967626,,8636702423,,,,,,,
791,2018/5/1 0:00,平台,亚马逊(中国),2336650959,0.34,,10973353382,0.33,,5150,0.06,,2336650959,,10973353382,,,,,,,
792,2018/6/1 0:00,平台,亚马逊(中国),3105419634,0.36,,14078773016,0.34,,5199,0.06,,3105419634,,14078773016,,,,,,,
793,2017/1/1 0:00,地区,不分地区,8215057157,1.61,,8215057157,1.61,,,,,8215057157,,8215057157,,,,,,2.16,2.16
794,2017/2/1 0:00,地区,不分地区,5515578488,1.59,,13730635644,1.6,,,,,5515578488,,13730635644,,,,,,2.1,2.14
795,2017/3/1 0:00,地区,不分地区,9201193326,1.7,,22931828970,1.64,,,,,9201193326,,22931828970,,,,,,2.11,2.13
796,2017/4/1 0:00,地区,不分地区,9362105953,1.8,,32293934923,1.68,,,,,9362105953,,32293934923,,,,,,2.39,2.2
797,2017/5/1 0:00,地区,不分地区,8639994252,1.55,,40933929175,1.65,,,,,8639994252,,40933929175,,,,,,2.1,2.18
798,2017/6/1 0:00,地区,不分地区,11708531344,1.86,,52642460520,1.69,,,,,11708531344,,52642460520,,,,,,2.33,2.21
799,2017/7/1 0:00,地区,不分地区,9241130985,1.66,,61883591505,1.69,,,,,9241130985,,61883591505,,,,,,2.31,2.22
800,2017/8/1 0:00,地区,不分地区,8916164025,1.61,,70799755529,1.68,,,,,8916164025,,70799755529,,,,,,2.19,2.22
801,2017/9/1 0:00,地区,不分地区,10253997964,1.54,,81053753494,1.66,,,,,10253997964,,81053753494,,,,,,2.07,2.2
802,2017/10/1 0:00,地区,不分地区,13027786560,1.96,,94081540054,1.7,,,,,13027786560,,94081540054,,,,,,2.62,2.25
803,2017/11/1 0:00,地区,不分地区,17566984278,1.8,,1.12E+11,1.71,,,,,17566984278,,1.12E+11,,,,,,2.28,2.25
804,2017/12/1 0:00,地区,不分地区,13039882683,1.71,,1.25E+11,1.71,,,,,13039882683,,1.25E+11,,,,,,2.27,2.26
805,2017/1/1 0:00,地区,东北地区,6036314482,1.18,,6036314482,1.18,,293853,3.72,6.95,4366682701,,4366682701,,1669631781,,1669631781,,1.15,1.15
806,2017/2/1 0:00,地区,东北地区,4568011353,1.31,,10604325834,1.24,,295369,3.71,6.18,3195560812,,7562243513,,1372450540,,3042082322,,1.22,1.18
807,2017/3/1 0:00,地区,东北地区,6153141648,1.14,,16757467482,1.2,,298119,3.72,6.16,4895921110,,12458164623,,1257220538,,4299302859,,1.13,1.16
808,2017/4/1 0:00,地区,东北地区,5626009361,1.08,,22383476843,1.17,,299692,3.73,5.62,4124658345,,16582822968,,1501351016,,5800653875,,1.05,1.13
809,2017/5/1 0:00,地区,东北地区,5881068580,1.05,,28264545422,1.14,,301302,3.73,5.16,4325702399,,20908525366,,1555366181,,7356020056,,1.05,1.11
810,2017/6/1 0:00,地区,东北地区,7011638638,1.11,,35276184060,1.14,,304120,3.75,5.58,5631174744,,26539700111,,1380463894,,8736483950,,1.12,1.11
811,2017/7/1 0:00,地区,东北地区,6434035130,1.16,,41710219190,1.14,,306942,3.78,6.46,4620353445,,31160053556,,1813681685,,10550165634,,1.15,1.12
812,2017/8/1 0:00,地区,东北地区,6579044288,1.19,,48289263478,1.15,,308167,3.76,6.84,4641762625,,35801816180,,1937281663,,12487447297,,1.14,1.12
813,2017/9/1 0:00,地区,东北地区,6946512900,1.05,,55235776378,1.13,,308409,3.75,6.91,5055516226,,40857332407,,1890996674,,14378443971,,1.02,1.11
814,2017/10/1 0:00,地区,东北地区,6989212604,1.05,,62224988982,1.12,,308623,3.76,5.97,5105384303,,45962716709,,1883828301,,16262272273,,1.03,1.1
815,2017/11/1 0:00,地区,东北地区,10225524714,1.05,,72450513696,1.11,,308937,3.76,5.89,7950111869,,53912828579,,2275412845,,18537685117,,1.03,1.09
816,2017/12/1 0:00,地区,东北地区,7999896979,1.05,,80450410675,1.11,,309030,3.75,5.78,5777287120,,59690115698,,2222609859,,20760294976,,1.01,1.08
817,2017/1/1 0:00,地区,东部地区,4.27E+11,83.75,,4.27E+11,83.75,,5982877,75.72,7.73,3.22E+11,,3.22E+11,,1.06E+11,,1.06E+11,,84.72,84.72
818,2017/2/1 0:00,地区,东部地区,2.86E+11,82.26,,7.13E+11,83.14,,6034143,75.72,7.69,2.20E+11,,5.41E+11,,66533265493,,1.72E+11,,83.69,84.3
819,2017/3/1 0:00,地区,东部地区,4.52E+11,83.72,,1.17E+12,83.37,,6071524,75.68,7.55,3.67E+11,,9.08E+11,,85704998730,,2.58E+11,,84.27,84.29
820,2017/4/1 0:00,地区,东部地区,4.35E+11,83.77,,1.60E+12,83.48,,6080838,75.58,6.75,3.31E+11,,1.24E+12,,1.04E+11,,3.62E+11,,84.41,84.32
821,2017/5/1 0:00,地区,东部地区,4.70E+11,84.26,,2.07E+12,83.65,,6110654,75.59,6.44,3.49E+11,,1.59E+12,,1.21E+11,,4.84E+11,,84.91,84.45
822,2017/6/1 0:00,地区,东部地区,5.28E+11,83.73,,2.60E+12,83.67,,6126585,75.53,6.06,4.23E+11,,2.01E+12,,1.05E+11,,5.89E+11,,84.17,84.39
823,2017/7/1 0:00,地区,东部地区,4.63E+11,83.27,,3.06E+12,83.61,,6133044,75.43,5.84,3.36E+11,,2.35E+12,,1.27E+11,,7.15E+11,,83.99,84.33
824,2017/8/1 0:00,地区,东部地区,4.59E+11,83.06,,3.52E+12,83.54,,6181149,75.34,6.35,3.40E+11,,2.69E+12,,1.19E+11,,8.34E+11,,83.69,84.25
825,2017/9/1 0:00,地区,东部地区,5.60E+11,84.3,,4.08E+12,83.64,,6189800,75.35,6.02,4.21E+11,,3.11E+12,,1.39E+11,,9.73E+11,,84.76,84.32
826,2017/10/1 0:00,地区,东部地区,5.55E+11,83.76,,4.64E+12,83.65,,6191831,75.34,5.17,4.18E+11,,3.52E+12,,1.38E+11,,1.11E+12,,83.99,84.28
827,2017/11/1 0:00,地区,东部地区,8.25E+11,84.43,,5.46E+12,83.77,,6196421,75.34,4.87,6.51E+11,,4.18E+12,,1.73E+11,,1.28E+12,,84.66,84.34
828,2017/12/1 0:00,地区,东部地区,6.42E+11,84.32,,6.10E+12,83.83,,6201039,75.34,4.65,4.87E+11,,4.66E+12,,1.55E+11,,1.44E+12,,84.73,84.38
829,2017/1/1 0:00,地区,西部地区,26448289663,5.18,,26448289663,5.18,,706264,8.94,8.91,16870555028,,16870555028,,9577734636,,9577734636,,4.45,4.45
830,2017/2/1 0:00,地区,西部地区,20102772031,5.78,,46551061694,5.43,,715994,8.99,8.66,12768039131,,29638594159,,7334732900,,16912467535,,4.87,4.62
831,2017/3/1 0:00,地区,西部地区,28460511885,5.27,,75011573580,5.36,,724728,9.03,8.62,20757407518,,50396001677,,7703104367,,24615571902,,4.77,4.68
832,2017/4/1 0:00,地区,西部地区,27221195884,5.24,,1.02E+11,5.33,,727888,9.05,7.8,18044743343,,68440745020,,9176452541,,33792024443,,4.61,4.66
833,2017/5/1 0:00,地区,西部地区,29531472145,5.29,,1.32E+11,5.32,,732097,9.06,7.06,18961033136,,87401778156,,10570439008,,44362463452,,4.61,4.65
834,2017/6/1 0:00,地区,西部地区,32971602964,5.23,,1.65E+11,5.3,,735056,9.06,6.93,23789205050,,1.11E+11,,9182397914,,53544861366,,4.74,4.67
835,2017/7/1 0:00,地区,西部地区,31153123715,5.61,,1.96E+11,5.35,,738820,9.09,7.18,19766830051,,1.31E+11,,11386293664,,64931155030,,4.94,4.71
836,2017/8/1 0:00,地区,西部地区,31448056423,5.69,,2.27E+11,5.39,,744962,9.08,7.75,20595614007,,1.52E+11,,10852442417,,75783597446,,5.06,4.75
837,2017/9/1 0:00,地区,西部地区,34897016664,5.26,,2.62E+11,5.38,,745798,9.08,7.66,23663502745,,1.75E+11,,11233513919,,87017111365,,4.77,4.75
838,2017/10/1 0:00,地区,西部地区,35319823886,5.33,,2.98E+11,5.37,,746455,9.08,6.84,24166743821,,1.99E+11,,11153080065,,98170191430,,4.86,4.77
839,2017/11/1 0:00,地区,西部地区,50691084954,5.19,,3.48E+11,5.34,,747231,9.08,6.61,36416436304,,2.36E+11,,14274648650,,1.12E+11,,4.73,4.76
840,2017/12/1 0:00,地区,西部地区,39596110120,5.2,,3.88E+11,5.33,,747504,9.08,6.48,26957014511,,2.63E+11,,12639095609,,1.25E+11,,4.69,4.75
841,2017/1/1 0:00,地区,中部地区,42223749650,8.28,,42223749650,8.28,,917896,11.62,6.62,28518728999,,28518728999,,13705020651,,13705020651,,7.52,7.52
842,2017/2/1 0:00,地区,中部地区,31521671460,9.06,,73745421110,8.59,,923001,11.58,5.9,21311918761,,49830647760,,10209752699,,23914773350,,8.12,7.76
843,2017/3/1 0:00,地区,中部地区,44117931685,8.17,,1.18E+11,8.43,,928744,11.58,5.54,33600459050,,83431106810,,10517472634,,34432245985,,7.72,7.75
844,2017/4/1 0:00,地区,中部地区,42044911003,8.1,,1.60E+11,8.34,,936788,11.64,5.4,29547555426,,1.13E+11,,12497355576,,46929601561,,7.54,7.69
845,2017/5/1 0:00,地区,中部地区,43785670023,7.85,,2.04E+11,8.23,,940069,11.63,4.93,30098657970,,1.43E+11,,13687012053,,60616613614,,7.32,7.61
846,2017/6/1 0:00,地区,中部地区,50924379911,8.08,,2.55E+11,8.2,,945796,11.66,5.08,38402609661,,1.81E+11,,12521770250,,73138383863,,7.64,7.62
847,2017/7/1 0:00,地区,中部地区,46124552587,8.3,,3.01E+11,8.21,,951784,11.71,5.65,30443281653,,2.12E+11,,15681270934,,88819654798,,7.61,7.62
848,2017/8/1 0:00,地区,中部地区,46707015214,8.45,,3.47E+11,8.24,,970027,11.82,7.3,32177238334,,2.44E+11,,14529776879,,1.03E+11,,7.91,7.65
849,2017/9/1 0:00,地区,中部地区,52129017427,7.85,,4.00E+11,8.19,,970926,11.82,7.37,36643091994,,2.81E+11,,15485925433,,1.19E+11,,7.38,7.62
