id,month,top_name,two_name,or_auc,or_auc_zb,or_acc,or_acc_zb,
377,2017/9/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,23068132269,3.47,1.47E+11,3.01,
378,2017/10/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,24612610262,3.71,1.72E+11,3.1,
379,2017/11/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,40789834018,4.18,2.12E+11,3.26,
380,2017/12/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,26168641490,3.44,2.39E+11,3.28,
381,2017/1/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,3327390264,0.65,3327390264,0.65,
382,2017/2/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,1832824793,0.53,5160215057,0.6,
383,2017/3/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,3556652208,0.66,8716867266,0.62,
384,2017/4/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,4031204260,0.78,12748071526,0.66,
385,2017/5/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,7513788119,1.35,20261859645,0.82,
386,2017/6/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,10014461746,1.59,30276321391,0.97,
387,2017/7/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,7262058906,1.31,37538380297,1.03,
388,2017/8/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,6910896136,1.25,44449276433,1.05,
389,2017/9/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,9220963413,1.39,53670239846,1.1,
390,2017/10/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,9934175540,1.5,63604415386,1.15,
391,2017/11/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,13607526735,1.39,77211942120,1.18,
392,2017/12/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,9797981252,1.29,87009923372,1.2,
393,2017/1/1 12:00 AM,化妆品,洁发护发美发用品,480882171,0.09,480882171,0.09,
394,2017/2/1 12:00 AM,化妆品,洁发护发美发用品,355952235.4,0.1,836834406.4,0.1,
395,2017/3/1 12:00 AM,化妆品,洁发护发美发用品,575156381.9,0.11,1411990788,0.1,
396,2017/4/1 12:00 AM,化妆品,洁发护发美发用品,436432251.1,0.08,1848423039,0.1,
397,2017/5/1 12:00 AM,化妆品,洁发护发美发用品,845702240,0.15,2694125279,0.11,
398,2017/6/1 12:00 AM,化妆品,洁发护发美发用品,1189556977,0.19,3883682256,0.13,
399,2017/7/1 12:00 AM,化妆品,洁发护发美发用品,1099221117,0.2,4982903373,0.14,
400,2017/8/1 12:00 AM,化妆品,洁发护发美发用品,1181370803,0.21,6164274175,0.15,
401,2017/9/1 12:00 AM,化妆品,洁发护发美发用品,1217496762,0.18,7381770937,0.15,
402,2017/10/1 12:00 AM,化妆品,洁发护发美发用品,1251441137,0.19,8633212074,0.16,
403,2017/11/1 12:00 AM,化妆品,洁发护发美发用品,1609649048,0.16,10242861122,0.16,
404,2017/12/1 12:00 AM,化妆品,洁发护发美发用品,1512742026,0.2,11755603148,0.16,
405,2017/1/1 12:00 AM,化妆品,洁肤护肤美容用品,2422032976,0.47,2422032976,0.47,
406,2017/2/1 12:00 AM,化妆品,洁肤护肤美容用品,2065764441,0.59,4487797417,0.52,
407,2017/3/1 12:00 AM,化妆品,洁肤护肤美容用品,3346204690,0.62,7834002107,0.56,
408,2017/4/1 12:00 AM,化妆品,洁肤护肤美容用品,2657875372,0.51,10491877480,0.55,
409,2017/5/1 12:00 AM,化妆品,洁肤护肤美容用品,5417242419,0.97,15909119898,0.64,
410,2017/6/1 12:00 AM,化妆品,洁肤护肤美容用品,7002722563,1.11,22911842462,0.74,
411,2017/7/1 12:00 AM,化妆品,洁肤护肤美容用品,5782025808,1.04,28693868269,0.78,
412,2017/8/1 12:00 AM,化妆品,洁肤护肤美容用品,6165357825,1.12,34859226095,0.83,
413,2017/9/1 12:00 AM,化妆品,洁肤护肤美容用品,5990453641,0.9,40849679736,0.84,
414,2017/10/1 12:00 AM,化妆品,洁肤护肤美容用品,5859089889,0.88,46708769625,0.84,
415,2017/11/1 12:00 AM,化妆品,洁肤护肤美容用品,9331771617,0.96,56040541242,0.86,
416,2017/12/1 12:00 AM,化妆品,洁肤护肤美容用品,7093279802,0.93,63133821044,0.87,
417,2017/1/1 12:00 AM,化妆品,口腔护理,144880927.7,0.03,144880927.7,0.03,
418,2017/2/1 12:00 AM,化妆品,口腔护理,137161238.2,0.04,282042166,0.03,
419,2017/3/1 12:00 AM,化妆品,口腔护理,200410272.5,0.04,482452438.5,0.03,
420,2017/4/1 12:00 AM,化妆品,口腔护理,167540255.6,0.03,649992694.1,0.03,
421,2017/5/1 12:00 AM,化妆品,口腔护理,289876966.4,0.05,939869660.4,0.04,
422,2017/6/1 12:00 AM,化妆品,口腔护理,396380617.1,0.06,1336250278,0.04,
423,2017/7/1 12:00 AM,化妆品,口腔护理,357492172.5,0.06,1693742450,0.05,
424,2017/8/1 12:00 AM,化妆品,口腔护理,358435336.2,0.06,2052177786,0.05,
425,2017/9/1 12:00 AM,化妆品,口腔护理,417908539,0.06,2470086325,0.05,
426,2017/10/1 12:00 AM,化妆品,口腔护理,406520135.6,0.06,2876606461,0.05,
427,2017/11/1 12:00 AM,化妆品,口腔护理,592374271.1,0.06,3468980732,0.05,
428,2017/12/1 12:00 AM,化妆品,口腔护理,521725379.8,0.07,3990706112,0.05,
429,2017/1/1 12:00 AM,化妆品,女性护理,112201151.9,0.02,112201151.9,0.02,
430,2017/2/1 12:00 AM,化妆品,女性护理,98421898.69,0.03,210623050.6,0.02,
431,2017/3/1 12:00 AM,化妆品,女性护理,135133357.3,0.03,345756407.9,0.02,
432,2017/4/1 12:00 AM,化妆品,女性护理,146475000.9,0.03,492231408.8,0.03,
433,2017/5/1 12:00 AM,化妆品,女性护理,239323717.9,0.04,731555126.7,0.03,
434,2017/6/1 12:00 AM,化妆品,女性护理,330857386.6,0.05,1062412513,0.03,
435,2017/7/1 12:00 AM,化妆品,女性护理,285707211.4,0.05,1348119725,0.04,
436,2017/8/1 12:00 AM,化妆品,女性护理,269736513.6,0.05,1617856238,0.04,
437,2017/9/1 12:00 AM,化妆品,女性护理,255218197.1,0.04,1873074435,0.04,
438,2017/10/1 12:00 AM,化妆品,女性护理,227918999.8,0.03,2100993435,0.04,
439,2017/11/1 12:00 AM,化妆品,女性护理,242589892.9,0.02,2343583328,0.04,
440,2017/12/1 12:00 AM,化妆品,女性护理,235397614.7,0.03,2578980943,0.04,
441,2017/1/1 12:00 AM,化妆品,其它化妆品,13935106.83,0,13935106.83,0,
442,2017/2/1 12:00 AM,化妆品,其它化妆品,9628664.13,0,23563770.96,0,
443,2017/3/1 12:00 AM,化妆品,其它化妆品,11999200.75,0,35562971.71,0,
444,2017/4/1 12:00 AM,化妆品,其它化妆品,11012814.89,0,46575786.6,0,
445,2017/5/1 12:00 AM,化妆品,其它化妆品,13822855.07,0,60398641.67,0,
446,2017/6/1 12:00 AM,化妆品,其它化妆品,20599657.54,0,80998299.21,0,
447,2017/7/1 12:00 AM,化妆品,其它化妆品,28451962.64,0.01,109450261.9,0,
448,2017/8/1 12:00 AM,化妆品,其它化妆品,18621249.5,0,128071511.4,0,
449,2017/9/1 12:00 AM,化妆品,其它化妆品,36114959.06,0.01,164186470.4,0,
450,2017/10/1 12:00 AM,化妆品,其它化妆品,4929076.85,0,169115547.3,0,
451,2017/11/1 12:00 AM,化妆品,其它化妆品,55840147.54,0.01,224955694.8,0,
452,2017/12/1 12:00 AM,化妆品,其它化妆品,6257804.29,0,231213499.1,0,
453,2017/1/1 12:00 AM,化妆品,无二级类目,4641052942,0.91,4641052942,0.91,
454,2017/2/1 12:00 AM,化妆品,无二级类目,3821640674,1.1,8462693616,0.99,
455,2017/3/1 12:00 AM,化妆品,无二级类目,5954732078,1.1,14417425694,1.03,
456,2017/4/1 12:00 AM,化妆品,无二级类目,4629965114,0.89,19047390808,0.99,
457,2017/1/1 12:00 AM,化妆品,药物美容美体用品,317284474.8,0.06,317284474.8,0.06,
458,2017/2/1 12:00 AM,化妆品,药物美容美体用品,244991685.2,0.07,562276160,0.07,
459,2017/3/1 12:00 AM,化妆品,药物美容美体用品,376093436.8,0.07,938369596.8,0.07,
460,2017/4/1 12:00 AM,化妆品,药物美容美体用品,397193311.9,0.08,1335562909,0.07,
461,2017/5/1 12:00 AM,化妆品,药物美容美体用品,973248802,0.17,2308811711,0.09,
462,2017/6/1 12:00 AM,化妆品,药物美容美体用品,1356931485,0.22,3665743195,0.12,
463,2017/7/1 12:00 AM,化妆品,药物美容美体用品,1017649907,0.18,4683393103,0.13,
464,2017/8/1 12:00 AM,化妆品,药物美容美体用品,997252102.4,0.18,5680645205,0.13,
465,2017/9/1 12:00 AM,化妆品,药物美容美体用品,997202700.4,0.15,6677847906,0.14,
466,2017/10/1 12:00 AM,化妆品,药物美容美体用品,972986668.1,0.15,7650834574,0.14,
467,2017/11/1 12:00 AM,化妆品,药物美容美体用品,1412846440,0.14,9063681013,0.14,
468,2017/12/1 12:00 AM,化妆品,药物美容美体用品,1347767131,0.18,10411448145,0.14,
469,2017/1/1 12:00 AM,化妆品,缤纷彩妆,1010171894,0.2,1010171894,0.2,
470,2017/2/1 12:00 AM,化妆品,缤纷彩妆,782728172.7,0.23,1792900067,0.21,
471,2017/3/1 12:00 AM,化妆品,缤纷彩妆,1129583987,0.21,2922484053,0.21,
472,2017/4/1 12:00 AM,化妆品,缤纷彩妆,926391182.6,0.18,3848875236,0.2,
473,2017/5/1 12:00 AM,化妆品,缤纷彩妆,2407410712,0.43,6256285948,0.25,
474,2017/5/1 12:00 AM,日用品,照明器具,1383599396,0.25,4092649227,0.17,
475,2017/6/1 12:00 AM,日用品,照明器具,1787032783,0.28,5879682010,0.19,
476,2017/7/1 12:00 AM,日用品,照明器具,1620863917,0.29,7500545927,0.2,
477,2017/8/1 12:00 AM,日用品,照明器具,1738313297,0.31,9238859224,0.22,
478,2017/9/1 12:00 AM,日用品,照明器具,2033935841,0.31,11272795065,0.23,
479,2017/10/1 12:00 AM,日用品,照明器具,2078747755,0.31,13351542820,0.24,
480,2017/11/1 12:00 AM,日用品,照明器具,3425465139,0.35,16777007959,0.26,
481,2017/12/1 12:00 AM,日用品,照明器具,2876943944,0.38,19653951903,0.27,
482,2017/1/1 12:00 AM,日用品,钟表眼镜及配件,1489181153,0.29,1489181153,0.29,
483,2017/2/1 12:00 AM,日用品,钟表眼镜及配件,1225939235,0.35,2715120388,0.32,
484,2017/3/1 12:00 AM,日用品,钟表眼镜及配件,1700313538,0.31,4415433926,0.32,
485,2017/4/1 12:00 AM,日用品,钟表眼镜及配件,1548834872,0.3,5964268798,0.31,
486,2017/5/1 12:00 AM,日用品,钟表眼镜及配件,1891858915,0.34,7856127713,0.32,
487,2017/6/1 12:00 AM,日用品,钟表眼镜及配件,2596981017,0.41,10453108730,0.34,
488,2017/7/1 12:00 AM,日用品,钟表眼镜及配件,2244803807,0.4,12697912536,0.35,
489,2017/8/1 12:00 AM,日用品,钟表眼镜及配件,1823260333,0.33,14521172870,0.34,
